Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
YAMBASA,MBAM-ET-INOUBOU,OMBESSA,CENTRE,23437,2245,4.53333,11.25,2025
MINDOUGA,LEKIE,SA'A,CENTRE,22836,2547,4.41667,11.46667,2025
NGUINDA,NYONG-ET-MFOUMOU,AYOS,CENTRE,29674,779,4.11667,12.58333,2025
ETOUNABANG,HAUTE-SANAGA,LEMBE YEZOUM,CENTRE,21745,305,4.36667,12.31667,2025
EKOUT MINTOUM,OCEAN,CAMPO,SUD,93393,209,2.4,10.05,2025
MEBOMO,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,583,3.45,12.26667,2025
TOKPWA,MANYU,MAMFE,SUD-OUEST,14357,0,5.64673,9.29997,2025
SMALL MASSAKA,MEME,KONYE,SUD-OUEST,15428,1797,4.8044,9.2859,2025
NSAMBO,KUPE-MANENGUBA,NGUTI,SUD-OUEST,12751,1382,5.2198,9.6104,2025
KALUMA,MANYU,AKWAYA,SUD-OUEST,14129,1865,6.3135,9.4368,2025
ETUMBA,FAKO,LIMB̩ II,SUD-OUEST,11686,0,4.0409,9.1179,2025
MBILISHE,MANYU,AKWAYA,SUD-OUEST,14129,1865,6.1919,9.4568,2025
HA,KOUNG-KHI,PETE-BANDJOUN,OUEST,84691,0,5.38317,10.43242,2025
NKOUPA'ATIO,NOUN,KOUTABA,OUEST,88592,1237,5.57786,10.79735,2025
BANONGA,NDE,TONGA,OUEST,87124,4366,4.98333,10.55,2025
MEKET,MENOUA,SANTCHOU,OUEST,85187,0,5.36667,9.95,2025
NDOGON,MAYO-REY,TCHOLLIR̩,NORD,64832,0,8.05,14.35,2025
DJENEO,BENOUE,BIBEMI,NORD,61256,162,9.19647,13.75362,2025
OURO GADJI,BENOUE,LAGDO,NORD,61857,401,8.51493,13.59223,2025
GOINGOU,MAYO-REY,MADINGRING,NORD,64455,2028,8.5068,14.9834,2025
POKORO,FARO,MB̩,NORD,62446,0,8.15,13.45,2025
LAFIA DRIDER,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.56157,14.49648,2025
BARKARI,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.50936,14.33063,2025
TCHOUKOULI,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.37202,14.38382,2025
BERENG,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,893,10.41547,13.77122,2025
DODEHE KRENAK,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.47125,14.42428,2025
WOUYANG,DIAMARE,NDOUKOULA,EXTREME-NORD,41124,996,10.42997,14.13965,2025
GUIDINBEK,MAYO-SAVA,KOZA,EXTREME-NORD,45214,655,10.88646,13.90455,2025
WOULKIO KALE,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.40387,14.54837,2025
EVINDISI,NYONG-ET-SO,AKONO,CENTRE,21176,489,3.43333,11.4,2025
MVOMDOUMBA,MEFOU-ET-AFAMBA,EDZENDOUAN,CENTRE,25474,5947,4.23333,11.7,2025
NKONGABOK I,MEFOU-ET-AKONO,NGOUMOU,CENTRE,26445,901,3.7,11.26667,2025
AKONO,MEFOU-ET-AKONO,MBANKOMO,CENTRE,26992,1321,3.71667,11.36667,2025
SUMBE,KUPE-MANENGUBA,TINTO,SUD-OUEST,12168,0,5.4835,9.5473,2025
BANTAKPA,MOMO,NIJKWA,NORD-OUEST,76823,0,6.117,9.7027,2025
NAWANGO I,NDIAN,IDABATO,SUD-OUEST,16526,352,4.5513,8.6465,2025
MAYAAKWE,NDE,MASSANGAM,OUEST,87792,1803,5.11588,10.87422,2025
LEKIA,MENOUA,NKONG-ZEM,OUEST,85824,0,5.53215,10.12372,2025
NDEM MBENG,KOUNG-KHI,BAHAM,OUEST,84214,1033,5.3412,10.41154,2025
NJIYANGUEM,NGO-KETUNJIA,KOUOPTAMO,NORD-OUEST,77794,1329,5.73804,10.63333,2025
META,NOUN,BANGOURAIN,OUEST,88169,1664,5.85677,10.7369,2025
TWOLO,NGO-KETUNJIA,TUBAH,NORD-OUEST,77113,5051,5.97749,10.31904,2025
NDOKIAMEN,NKAM,YABASSI,LITTORAL,52582,504,4.5283,9.9381,2025
NGONBE,SANAGA-MARITIME,MASSOK,LITTORAL,53581,0,4.06667,10.55,2025
TONGO,NDE,NDOBIAN,OUEST,87917,0,4.9,10.41667,2025
DEM,KADEI,NGU̩L̩BOK,EST,33465,0,4.25,13.8,2025
BALAM,HAUT-NKAM,NDOBIAN,OUEST,82217,0,5.00728,10.28443,2025
DJAKOUNDI,NYONG-ET-MFOUMOU,ANGOSSAS,CENTRE,29449,0,4.06667,13.1,2025
NGELEBOK,KADEI,NGU̩L̩BOK,EST,33465,0,4.26667,14.05,2025
BITOULA,KADEI,MBANG,EST,33928,1383,3.95,14.15,2025
MOBESO,KADEI,ND̩L̩L̩,EST,33284,0,4.2,14.71667,2025
BOUSIA,KADEI,K̩TT̩,EST,33813,0,4.93333,14.56667,2025
BEKASIKI,MBERE,DIR,ADAMAOUA,14341,4309,6.48333,14.0,2025
NDOUYENA,DJEREM,TABATI,ADAMAOUA,11554,0,6.49476,12.55666,2025
MEYEREM,MOMO,AKWAYA,NORD-OUEST,76129,1908,6.3355,9.5232,2025
MANTA,MOMO,NIJKWA,NORD-OUEST,76823,0,6.1602,9.67008,2025
NDOYE,NDIAN,TOKO,SUD-OUEST,16252,180,5.0703,9.1544,2025
IWASA,NDIAN,TOKO,SUD-OUEST,16252,180,5.0191,9.2005,2025
CHEPANG,HAUTS-PLATEAUX,BATI̩,OUEST,83674,0,5.28719,10.26176,2025
NKOUTOUNGOUEN,NOUN,FOUMBOT,OUEST,88433,4359,5.47236,10.71837,2025
TSAANDA,BAMBOUTOS,MBOUDA,OUEST,81756,2359,5.62338,10.38307,2025
MEGAN,NGO-KETUNJIA,NDOP,NORD-OUEST,77987,4585,5.89938,10.46283,2025
MISSI,NGO-KETUNJIA,NDOP,NORD-OUEST,77987,4585,5.96182,10.48844,2025
KOPI YANG,MEZAM,BAMENDA II,NORD-OUEST,75442,0,5.97543,10.02053,2025
BONEPEA,WOURI,DOUALA V,LITTORAL,54997,70941,4.232,9.7779,2025
BOLOUNGA,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,250,3.61667,9.76667,2025
BENGSE,MOUNGO,BONAL̩A,LITTORAL,51115,0,4.3647,9.7427,2025
TOUKI,KADEI,BERTOUA II,EST,33362,21958,4.51667,13.95,2025
DILLING,KADEI,K̩TT̩,EST,33813,0,4.8,14.58333,2025
BOUSS,MVILA,EBOLOWA II,SUD,92529,2702,2.9,11.21667,2025
BIDJOUKA,OCEAN,BIPINDI,SUD,93259,1544,3.11667,10.46667,2025
EBEA,OCEAN,LOKOUNDJ̩,SUD,93834,0,3.18333,10.03333,2025
EKING,VALLEE-DU-NTEM,KY̩-OSSI,SUD,94583,0,2.3,11.45,2025
BONGOLO II,MVILA,EFOULAN,SUD,92613,1503,3.08333,10.88333,2025
MOKORVONG,MAYO-LOUTI,FIGUIL,NORD,63523,2035,9.95282,14.02931,2025
YELI MANGA,FARO,B̩KA,NORD,62173,0,8.60339,12.47381,2025
GOUENKO,FARO,POLI,NORD,62616,655,7.96667,12.65,2025
YOUI,VINA,NGAN'HA,ADAMAOUA,15583,0,7.65,13.83333,2025
KERMBO-BORA,MAYO-LOUTI,DEMBO,NORD,63443,473,9.85511,13.65553,2025
MAPOUTKI,MAYO-LOUTI,BASCH̩O,NORD,63175,0,9.9903,13.32916,2025
TAPI,MAYO-REY,MADINGRING,NORD,64455,2028,7.9463,15.2194,2025
TCHEBIWO,DIAMARE,DARGALA,EXTREME-NORD,41219,1123,10.60028,14.55647,2025
DEGA,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.44238,14.19869,2025
MAKASSA,MAYO-KANI,KA̩L̩,EXTREME-NORD,44588,0,10.11452,14.24416,2025
AMSERA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.56216,14.74037,2025
NGAROUA,MAYO-KANI,DARGALA,EXTREME-NORD,44119,4613,10.43004,14.58645,2025
BAOURI,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.48335,14.39291,2025
FOTA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.2261,14.60439,2025
DIBOULOUM,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.77102,13.81887,2025
HINA DJADA,MAYO-TSANAGA,NDOUKOULA,EXTREME-NORD,46824,996,10.34489,13.96255,2025
ZAYKA,DIAMARE,MAROUA II,EXTREME-NORD,41621,12902,10.60709,14.28415,2025
BAYOE,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1704,11.06667,14.03333,2025
KOFARE,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,3139,10.40634,14.90163,2025
TCHAKADJAM,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.61401,13.90583,2025
TILIGA,MAYO-DANAY,KAR-HAY,EXTREME-NORD,43913,0,10.07193,14.90604,2025
DEGA,MAYO-DANAY,MAGA,EXTREME-NORD,43199,3819,10.94017,14.89575,2025
MIBA,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,811,4.73333,12.45,2025
SEP I,NYONG-ET-SO,AKO̩MAN,CENTRE,21226,0,3.28333,11.63333,2025
NSENGLONG,NYONG-ET-SO,MBALMAYO,CENTRE,21774,4678,3.48333,11.48333,2025
ANGALA,MFOUNDI,MBANKOMO,CENTRE,27392,1321,3.83333,11.31667,2025
NGOAN,MBAM-ET-KIM,YOKO,CENTRE,24769,344,5.13333,12.1,2025
EKOKO II,MFOUNDI,YAOUND̩ III,CENTRE,27115,0,3.71667,11.53333,2025
BOIMOTAH,LEKIE,MONAT̩L̩,CENTRE,22121,0,4.25,11.15,2025
YAMBETA,MBAM-ET-INOUBOU,KON-YAMBETTA,CENTRE,23569,2181,4.85,11.03333,2025
NGIBASAL,NYONG-ET-KELLE,BIYOUHA,CENTRE,28122,1813,3.7,10.7,2025
MVANE,HAUTE-SANAGA,NKOTENG,CENTRE,21489,536,4.51667,12.13333,2025
BIKTI,MBAM-ET-KIM,YOKO,CENTRE,24769,344,5.13333,12.1,2025
MAYO OULO,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,9.96859,13.61834,2025
GOUMBAIRE,BENOUE,BIBEMI,NORD,61256,162,9.1915,14.2314,2025
LAOKI,BENOUE,REY-BOUBA,NORD,61376,1813,9.1649,14.3193,2025
TCHELEKEKE,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,655,10.82607,13.85472,2025
DZAGOUAYA,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,655,10.77526,13.8493,2025
MESSALI,MAYO-SAVA,MOZOGO,EXTREME-NORD,45552,0,11.12815,13.8784,2025
NGAS KAFOUROU,DIAMARE,P̩TT̩,EXTREME-NORD,41286,0,10.99692,14.70439,2025
NDOKYAB,MBAM-ET-INOUBOU,NITOUKOU,CENTRE,23271,9717,4.68333,10.88333,2025
GAGAN,MBAM-ET-KIM,YOKO,CENTRE,24769,344,5.28333,12.46667,2025
EBOUGMENYOU,MEFOU-ET-AKONO,BIKOK,CENTRE,26249,1065,3.58333,11.45,2025
RIONONG,MBAM-ET-INOUBOU,BAFIA,CENTRE,23178,7313,4.71667,11.2,2025
NTONGA,NYONG-ET-MFOUMOU,MESSAM̩NA,CENTRE,29521,0,3.61667,12.56667,2025
NSIMI,MEFOU-ET-AFAMBA,ESSE,CENTRE,25657,1027,4.13333,11.88333,2025
MINLAMIZIBI II,MVILA,MENGONG,SUD,92859,780,3.0,11.38333,2025
FOULASI,MVILA,BIWONG-BAN̩,SUD,92243,0,3.0,11.11667,2025
EBOM,MVILA,MVANGAN,SUD,92112,608,2.38333,11.58333,2025
EBOLAKOUN,DJA-ET-LOBO,MEYOMESSALA,SUD,91342,669,3.23333,12.21667,2025
YENAN,DJEREM,TABATI,ADAMAOUA,11554,0,6.38954,12.37483,2025
SAKOUDE,MAYO-BANYO,BANYO,ADAMAOUA,13212,4317,6.91667,11.7,2025
ETALA,KUPE-MANENGUBA,NGUTI,SUD-OUEST,12751,1382,5.1967,9.6284,2025
MAMBI,MOMO,WIDIKUM-BOFF̩,NORD-OUEST,76198,0,5.8593,9.6295,2025
FONWEN,LEBIALEM,MENJI,SUD-OUEST,13755,0,5.368,9.8211,2025
WA,BAMBOUTOS,BATCHAM,OUEST,81593,1269,5.64623,10.23103,2025
NEPIE,MIFI,BAFOUSSAM III,OUEST,86392,4063,5.49666,10.29238,2025
LEPANG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.49947,10.18409,2025
MOMO,KOUNG-KHI,BAFOUSSAM I,OUEST,84197,9766,5.44594,10.55202,2025
NJIKWOP,NGO-KETUNJIA,KOUTABA,NORD-OUEST,77892,1259,5.76449,10.65037,2025
BONE,HAUT-NKAM,BAFANG,OUEST,82181,4444,5.13224,10.17532,2025
SA,MENOUA,FOKOU̩,OUEST,85434,0,5.39685,10.09614,2025
MOUGONG,BAMBOUTOS,BATCHAM,OUEST,81593,1269,5.57924,10.21857,2025
NDIAMBADI,BENOUE,BIBEMI,NORD,61256,162,9.12023,13.82379,2025
TELBE,MAYO-REY,MADINGRING,NORD,64455,2028,8.6686,14.9303,2025
KOUOY DJIFITA,BENOUE,REY-BOUBA,NORD,61376,1813,9.1247,14.4179,2025
KARING,FARO,TOUROUA,NORD,62854,1355,8.93333,12.85,2025
MBAGA,BENOUE,TOUROUA,NORD,61454,1355,9.21667,12.96667,2025
BABANGUEL,MAYO-LOUTI,PITOA,NORD,63233,2036,9.60428,13.71349,2025
DALEHI,BENOUE,BIBEMI,NORD,61256,162,9.1235,14.2017,2025
ZALOUAYA,MAYO-REY,TOUBORO,NORD,64967,2661,7.38333,14.71667,2025
GOP,MAYO-REY,TCHOLLIR̩,NORD,64832,0,7.76667,14.15,2025
HORARE,BENOUE,REY-BOUBA,NORD,61376,1813,9.0148,14.2543,2025
MOGOZOMAY,DIAMARE,BOGO,EXTREME-NORD,41171,3075,10.76248,14.66367,2025
MASSAKI,LOGONE-ET-CHARI,KOUSS̩RI,EXTREME-NORD,42615,0,12.08315,14.98788,2025
YANGA,MAYO-DANAY,KAI-KAI,EXTREME-NORD,43724,5119,10.73971,14.97654,2025
SKER,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,645,11.33114,15.02853,2025
POLGUE,MAYO-DANAY,GOBO,EXTREME-NORD,43458,4319,9.96926,15.51634,2025
GADALA,MAYO-TSANAGA,GAZAWA,EXTREME-NORD,46228,1059,10.63974,14.03566,2025
MALIMALI,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.37828,14.27718,2025
DJAMBOUTOU,MAYO-DANAY,KAI-KAI,EXTREME-NORD,43724,5119,10.6479,14.85951,2025
ROUFIRDE,DIAMARE,MAROUA III,EXTREME-NORD,41781,5800,10.88333,14.4,2025
DJIBILOGOUA,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.72381,13.79184,2025
LOGONE BIRNI,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.77934,15.10285,2025
YAMBA,HAUTE-SANAGA,LEMBE YEZOUM,CENTRE,21745,305,4.3,12.38333,2025
MINDONG,MFOUNDI,YAOUND̩ IV,CENTRE,27242,0,3.78333,11.6,2025
MENYOUMEKOMBO,MEFOU-ET-AFAMBA,AWA̩,CENTRE,25245,0,3.96667,11.78333,2025
GOETOU,MBAM-ET-KIM,YOKO,CENTRE,24769,344,5.08333,12.08333,2025
MINGEK,MFOUNDI,LOBO,CENTRE,27259,682,3.86667,11.26667,2025
KOUMASI,MEFOU-ET-AKONO,NGOMEDZAP,CENTRE,26396,141,3.31667,11.21667,2025
NKOMINDONG,NYONG-ET-SO,ENDOM,CENTRE,21661,583,3.48333,11.98333,2025
MINDJAM,DJEREM,TABATI,ADAMAOUA,11554,0,6.78808,12.38245,2025
HOLTFORTH,FAKO,TIKO,SUD-OUEST,11256,7250,4.065,9.357,2025
UZAMA,NDIAN,KOMBO-ABEDIMO,SUD-OUEST,16725,0,4.6798,8.5506,2025
KOKOBUMA,KUPE-MANENGUBA,KONYE,SUD-OUEST,12228,1797,5.07732,9.40142,2025
MEKAGOK,BAMBOUTOS,MBOUDA,OUEST,81756,2359,5.69154,10.32316,2025
MUFUA,NGO-KETUNJIA,BALIKUMBAT,NORD-OUEST,77235,2255,5.98236,10.39231,2025
HORE TARAM,MAYO-BANYO,BANYO,ADAMAOUA,13212,4317,6.9,11.6,2025
DJABE,VINA,MARTAP,ADAMAOUA,15396,1991,7.06667,13.18333,2025
DIBOKI BALUE,MEME,DIKOME-BALUE,SUD-OUEST,15216,0,4.7779,9.1764,2025
NGANJO,MEME,MBONGE,SUD-OUEST,15996,7052,4.57435,9.12894,2025
DJEGWE BEM,KOUNG-KHI,BAYANGAM,OUEST,84353,461,5.2868,10.44156,2025
BAJIE,MIFI,BAFOUSSAM II,OUEST,86271,15659,5.56172,10.5092,2025
FAMTOUM,KOUNG-KHI,DEMDING,OUEST,84428,0,5.30615,10.48481,2025
BEKEU,NGO-KETUNJIA,BABESSI,NORD-OUEST,77118,8840,5.9863,10.46792,2025
MAHOHI,WOURI,DOUALA V,LITTORAL,54997,70941,4.1014,9.8438,2025
MOUYOUKA I,MOUNGO,MBANGA,LITTORAL,51624,5115,4.4637,9.5676,2025
LIBOMBE,SANAGA-MARITIME,NGWEI,LITTORAL,53997,955,3.81667,10.35,2025
DEMBA I,LOM-ET-DJEREM,DIANG,EST,34647,965,4.81667,13.4,2025
BANBOTA,KADEI,MBANG,EST,33928,1383,4.2,14.28333,2025
NOLA MBETEN,LOM-ET-DJEREM,DIANG,EST,34647,965,4.8,13.51667,2025
GOGOBOUA,KADEI,OULI,EST,33578,0,4.96667,14.55,2025
FONGOUAN,MENOUA,SANTCHOU,OUEST,85187,0,5.2344,9.9876,2025
SALMOA,MOUNGO,NKONGSAMBA III,LITTORAL,51938,3897,4.9207,9.8599,2025
NKOSSE,MOUNGO,MANJO,LITTORAL,51588,2413,4.8807,9.7788,2025
MAKAKAN,NKAM,NKONDJOCK,LITTORAL,52432,3441,4.81667,10.28333,2025
BENGUE TIKO,LOM-ET-DJEREM,OULI,EST,34278,0,5.06667,14.51667,2025
NABOUBOU,KADEI,ND̩L̩L̩,EST,33284,0,4.25,14.65,2025
MAKOK,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.96667,12.71667,2025
NDEINA,KADEI,BATOURI,EST,33158,1977,4.21667,14.36667,2025
DJO,KOUNG-KHI,BAHAM,OUEST,84214,1033,5.34963,10.40936,2025
AWI,MOMO,WIDIKUM-BOFF̩,NORD-OUEST,76198,0,5.9925,9.676,2025
BAMESSING,NGO-KETUNJIA,TUBAH,NORD-OUEST,77113,5051,5.97848,10.36149,2025
FANG,BOYO,FONFUKA,NORD-OUEST,71339,0,6.51667,10.25,2025
MOUMEKENG,KUPE-MANENGUBA,NKONGSAMBA III,SUD-OUEST,12938,3813,4.984,9.796,2025
MANDJAP I,SANAGA-MARITIME,MASSOK,LITTORAL,53581,0,4.21667,10.58333,2025
MONBEL,KADEI,MBANG,EST,33928,1383,4.03333,14.4,2025
BOMPELO,BOUMBA-ET-NGOKO,YOKADOUMA,EST,31574,4831,3.48333,15.35,2025
BAREBANGE,KADEI,KENTZOU,EST,33751,0,4.36667,14.73333,2025
TOUNGRELO,KADEI,DIMAKO,EST,33439,1870,4.36667,13.53333,2025
NGOAN,OCEAN,CAMPO,SUD,93393,209,2.53333,10.05,2025
YEN,DJA-ET-LOBO,DJOUM,SUD,91262,743,2.43333,12.66667,2025
METET,NYONG-ET-SO,SANGM̩LIMA,CENTRE,21553,0,3.0,12.01667,2025
OURO BAH BARKA,BENOUE,BIBEMI,NORD,61256,162,9.08181,13.89651,2025
PERE,BENOUE,BIBEMI,NORD,61256,162,9.38225,13.79315,2025
MATALFARE,MAYO-LOUTI,GUIDER,NORD,63639,3382,10.00816,13.95965,2025
ALAME,VALLEE-DU-NTEM,EBOLOWA I,SUD,94354,2688,2.86667,10.96667,2025
BALDA,BENOUE,LAGDO,NORD,61857,401,8.51115,13.61415,2025
SABONGARI,MAYO-LOUTI,BASCH̩O,NORD,63175,0,9.94214,13.3063,2025
LANGUI-BE,BENOUE,PITOA,NORD,61233,2036,9.32533,13.6333,2025
TCHAPKA-SODJODJI,MAYO-LOUTI,GUIDER,NORD,63639,2254,9.85052,13.71245,2025
AMKODJE,DIAMARE,P̩TT̩,EXTREME-NORD,41286,0,11.03848,14.64763,2025
KOTSAMARA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,655,10.93144,13.89497,2025
GADAMAYO,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.73675,13.79909,2025
TELEKI,MAYO-LOUTI,BOURHA,NORD,63397,2312,10.16655,13.63269,2025
GUELE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,655,10.86889,13.95674,2025
MANDAIGOUM,MAYO-KANI,DZIGUILAO,EXTREME-NORD,44241,0,10.07438,14.76275,2025
NGOUMA,LOGONE-ET-CHARI,HIL̩ - ALIFA,EXTREME-NORD,42586,0,12.62555,14.30051,2025
FARCH II,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.3538,14.48104,2025
DZA MBOUKOU,DIAMARE,TOKOMB̩R̩,EXTREME-NORD,41489,0,10.80985,14.15456,2025
MANDJA,MAYO-TSANAGA,HINA,EXTREME-NORD,46375,893,10.34014,13.78356,2025
SAK DIELE,MAYO-KANI,TOULOUM,EXTREME-NORD,44338,0,10.16667,14.78333,2025
BELA,LOGONE-ET-CHARI,KOUSS̩RI,EXTREME-NORD,42615,0,12.16667,14.73333,2025
KATCHOUNGA,DIAMARE,MERI,EXTREME-NORD,41837,4105,10.74575,14.28584,2025
DJINDI ZAMAY,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.56667,13.85,2025
EKOADJOM,MEFOU-ET-AKONO,NGOUMOU,CENTRE,26445,901,3.6,11.2,2025
BIKOTO,NYONG-ET-MFOUMOU,OLANGUINA,CENTRE,29736,0,4.01667,12.11667,2025
NGALA,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,630,3.71667,12.41667,2025
BITZOK,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,583,3.48333,12.23333,2025
OKALA,MEFOU-ET-AKONO,MVENGUE,CENTRE,26241,1982,3.2,11.01667,2025
ATING,MVILA,BIWONG-BAN̩,SUD,92243,0,3.06667,11.11667,2025
SEKO,FARO,POLI,NORD,62616,655,8.38786,13.19965,2025
NDIOU,MAYO-REY,TCHOLLIR̩,NORD,64832,0,8.03333,14.01667,2025
KONG KONG,MAYO-KANI,FIGUIL,EXTREME-NORD,44323,2087,10.04717,14.17959,2025
YET,MAYO-REY,TCHOLLIR̩,NORD,64832,0,8.28262,14.08036,2025
OURO BENDO,MAYO-LOUTI,FIGUIL,NORD,63523,2035,9.77622,13.96945,2025
BAILA,MAYO-REY,MADINGRING,NORD,64455,2028,8.58333,14.91667,2025
DALAMI,MAYO-LOUTI,GUIDER,NORD,63639,3382,9.71114,13.75663,2025
DAWAN,MAYO-REY,REY-BOUBA,NORD,64776,1813,8.77153,14.13425,2025
DAIBA,MAYO-DANAY,KALFOU,EXTREME-NORD,43829,2422,10.29532,14.99201,2025
TCHEDEME,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,655,10.78839,13.83889,2025
DIGUIRIWO,DIAMARE,MAROUA III,EXTREME-NORD,41781,5800,10.78416,14.43263,2025
HILDIGAY,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,655,10.84034,13.75558,2025
MEREM,DIAMARE,MAROUA II,EXTREME-NORD,41621,12902,10.58816,14.43218,2025
TAHAY,MAYO-KANI,MOUTOURWA,EXTREME-NORD,44982,1256,10.18306,14.19701,2025
KABETOUA,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.43822,14.28525,2025
ATTRI I,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.50263,14.4179,2025
BAYANG,SANAGA-MARITIME,MESSONDO,LITTORAL,53676,1553,3.68333,10.43333,2025
LOUMA,LEKIE,OKALA,CENTRE,22651,0,4.06667,11.4,2025
MANGUEN I,MBAM-ET-KIM,NGAMB̩-TIKAR,CENTRE,24364,0,5.61667,11.93333,2025
MAKAS,NYONG-ET-KELLE,NGOG-MAPUBI,CENTRE,28341,0,3.76667,10.86667,2025
ADJAP,OCEAN,NI̩T̩,SUD,93235,0,2.81667,10.2,2025
ONGONGO,NYONG-ET-SO,AKO̩MAN,CENTRE,21226,0,3.16667,11.66667,2025
MVOMON,MVILA,EBOLOWA II,SUD,92529,2702,2.61667,11.41667,2025
NKOLASOK,NYONG-ET-SO,AKO̩MAN,CENTRE,21226,0,3.13333,11.73333,2025
TENG I,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,387,3.4,12.3,2025
GANGASAOU,VINA,NGAN'HA,ADAMAOUA,15583,0,7.56667,13.8,2025
MAKODO,DJEREM,TABATI,ADAMAOUA,11554,0,6.33333,12.61667,2025
NIASE SOUKOL,MBERE,B̩LEL,ADAMAOUA,14165,0,6.88333,14.53333,2025
BENOKUMO,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.4086,9.7335,2025
NYASSOSSO,MOUNGO,TOMBEL,LITTORAL,51297,3518,4.8277,9.6811,2025
MABONJI,MEME,KUMBA I,SUD-OUEST,15567,9064,4.566,9.1986,2025
MALOMBA,NDIAN,TOKO,SUD-OUEST,16252,180,5.124,9.1794,2025
FOKOUE,MENOUA,FOKOU̩,OUEST,85434,0,5.36736,10.12148,2025
TOUNSE,NDE,BANGANGT̩,OUEST,87191,0,5.13788,10.63346,2025
NJILAM,NOUN,NJIMOM,OUEST,88156,2444,5.78996,10.98148,2025
MESSING,MENOUA,PENKA-MICHEL,OUEST,85957,1289,5.41242,10.17861,2025
KAFOKSEU,NDE,BAZOU,OUEST,87421,670,5.12578,10.46736,2025
TOULEVENG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.49016,10.13299,2025
KAROBA,BENOUE,BIBEMI,NORD,61256,162,9.05731,13.93273,2025
MOURPAY,MAYO-LOUTI,BASCH̩O,NORD,63175,0,9.98931,13.35441,2025
FILINGO,BENOUE,MAYO-HOURNA,NORD,61988,0,9.47279,13.02053,2025
NGOUROU,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,9.91648,13.48316,2025
BATAR,MBERE,DJOHONG,ADAMAOUA,14488,674,7.1,14.93333,2025
ALAGARNO,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,3139,10.39295,14.79663,2025
MOLKOA,DIAMARE,MERI,EXTREME-NORD,41837,4105,10.80049,14.23908,2025
MARAO,MAYO-DANAY,GU̩M̩,EXTREME-NORD,43527,0,10.38333,15.25,2025
BRIDJEO,MAYO-KANI,MINDIF,EXTREME-NORD,44758,2780,10.40782,14.35027,2025
MALADI,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.47382,14.4859,2025
BOUKOUROY,MAYO-DANAY,BOGO,EXTREME-NORD,43171,3075,10.66426,14.80435,2025
KANBANG,DIAMARE,MERI,EXTREME-NORD,41837,4105,10.82794,14.21913,2025
